FECHA,Diseño de la Mezcla,Zona,Volumen (m3),TURNO,Humedad arena (%),Arena (kg),Grava (kg),Cemento (kg),Agua (kg),RHEO 1000 (kg),BASF 719 (kg),Delvo (litros),MasterGlenium 7950,MasterGlenium 7970,Sika PP 48 (kg)-BARCHIP
12/18/2024,DIS_XB915,ZONA_IN1484,6.0,DIA,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
12/18/2024,DIS_BI322,ZONA_QQ9963,6.0,DIA,0.06,6275.8254,5008.818,2160.0,631.3566,12.96,12.96,0.0,0.0,0.0,0.0
12/18/2024,DIS_XB915,ZONA_SH6152,3.0,DIA,0.06,4991.9922,0.0,1350.0,313.5078,0.0,0.0,6.75,20.94,0.0,15.0
12/18/2024,DIS_XB915,ZONA_SH6152,3.0,DIA,0.06,4991.9922,0.0,1350.0,313.5078,0.0,0.0,6.75,20.94,0.0,15.0
12/18/2024,DIS_BI322,ZONA_QQ9963,6.0,DIA,0.06,6275.8254,5008.818,2160.0,631.3566,12.96,12.96,0.0,0.0,0.0,0.0
12/18/2024,DIS_XB915,ZONA_TO0092,6.0,DIA,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
12/18/2024,DIS_XB915,ZONA_DW6002,6.0,DIA,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
12/18/2024,DIS_BI322,ZONA_QQ9963,6.0,DIA,0.06,6275.8254,5008.818,2160.0,631.3566,12.96,12.96,0.0,0.0,0.0,0.0
12/18/2024,DIS_XB915,ZONA_IN1484,6.0,NOCHE,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
12/18/2024,DIS_XB915,ZONA_VT5009,6.0,NOCHE,0.06,9983.9844,0.0,2700.0,627.0156,0.0,0.0,13.5,41.88,0.0,30.0
12/18/2024,DIS_XB915,ZONA_NS5367,3.0,NOCHE,0.06,4991.9922,0.0,1350.0,313.5078,0.0,0.0,6.75,20.94,0.0,15.0
12/18/2024,DIS_BI322,ZONA_PQ5848,6.0,NOCHE,0.06,6275.8254,5008.818,2160.0,631.3566,12.96,12.96,0.0,0.0,0.0,0.0
12/19/2024,DIS_XB915,ZONA_WA1043,6.0,DIA,0.05,9887.8644,0.0,2700.0,723.1356,0.0,0.0,13.5,41.88,0.0,30.0
12/19/2024,DIS_XB915,ZONA_WW9059,6.0,DIA,0.05,9887.8644,0.0,2700.0,723.1356,0.0,0.0,13.5,41.88,0.0,30.0
12/19/2024,DIS_BI322,ZONA_MU4166,6.0,DIA,0.05,6215.4054,5008.818,2160.0,691.7766,12.96,12.96,0.0,0.0,0.0,0.0
12/19/2024,DIS_BI322,ZONA_QQ9963,3.0,DIA,0.05,3107.7027,2504.409,1080.0,345.8883,6.48,6.48,0.0,0.0,0.0,0.0
12/19/2024,DIS_MU573,ZONA_HN5603,7.0,DIA,0.05,7251.3063,5843.621,2520.0,807.0727,15.12,15.12,0.0,0.0,0.0,0.0
12/19/2024,DIS_MU573,ZONA_HN5603,7.0,DIA,0.05,7251.3063,5843.621,2520.0,807.0727,15.12,15.12,0.0,0.0,0.0,0.0
12/19/2024,DIS_XB915,ZONA_IN1484,6.0,DIA,0.05,9887.8644,0.0,2700.0,723.1356,0.0,0.0,13.5,41.88,0.0,30.0
12/19/2024,DIS_MU573,ZONA_HN5603,7.0,DIA,0.05,7251.3063,5843.621,2520.0,807.0727,15.12,15.12,0.0,0.0,0.0,0.0
12/19/2024,DIS_XB915,ZONA_OC6855,3.0,DIA,0.05,4943.9322,0.0,1350.0,361.5678,0.0,0.0,6.75,20.94,0.0,15.0
12/19/2024,DIS_XB915,ZONA_BI3443,3.0,DIA,0.05,4943.9322,0.0,1350.0,361.5678,0.0,0.0,6.75,20.94,0.0,15.0
12/19/2024,DIS_MU573,ZONA_HN5603,7.0,DIA,0.05,7251.3063,5843.621,2520.0,807.0727,15.12,15.12,0.0,0.0,0.0,0.0
12/19/2024,DIS_XB915,ZONA_AP5812,6.0,NOCHE,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
12/19/2024,DIS_XB915,ZONA_GV5586,6.0,NOCHE,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
12/19/2024,DIS_BI322,ZONA_QQ9963,6.0,NOCHE,0.045,6185.1954,5008.818,2160.0,721.9866,12.96,12.96,0.0,0.0,0.0,0.0
12/19/2024,DIS_BI322,ZONA_QQ9963,6.0,NOCHE,0.045,6185.1954,5008.818,2160.0,721.9866,12.96,12.96,0.0,0.0,0.0,0.0
12/20/2024,DIS_XB915,ZONA_OC6855,6.0,DIA,0.055,9935.9244,0.0,2700.0,675.0756,0.0,0.0,13.5,41.88,0.0,30.0
12/20/2024,DIS_XB915,ZONA_VT5009,6.0,DIA,0.055,9935.9244,0.0,2700.0,675.0756,0.0,0.0,13.5,41.88,0.0,30.0
12/20/2024,DIS_BI322,ZONA_QQ9963,6.0,DIA,0.055,6245.6154,5008.818,2160.0,661.5666,12.96,12.96,0.0,0.0,0.0,0.0
12/21/2024,DIS_BI322,ZONA_UK9624,4.0,DIA,0.05,4143.6036,3339.212,1440.0,461.1844,8.64,8.64,0.0,0.0,0.0,0.0
12/21/2024,DIS_MU573,ZONA_TM9040,1.5,DIA,0.05,1553.85135,1252.2045,540.0,172.94415,3.24,3.24,0.0,0.0,0.0,0.0
12/21/2024,DIS_XB915,ZONA_KY9720,5.0,DIA,0.05,8239.887,0.0,2250.0,602.613,0.0,0.0,11.25,34.9,0.0,25.0
12/21/2024,DIS_IO769,ZONA_EM7858,2.0,NOCHE,0.05,2483.2818,1643.424,420.0,225.8942,3.36,2.52,0.0,0.0,0.0,0.0
12/21/2024,DIS_XB915,ZONA_GH2640,6.0,NOCHE,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
12/21/2024,DIS_BI322,ZONA_QQ9963,6.0,NOCHE,0.045,6185.1954,5008.818,2160.0,721.9866,12.96,12.96,0.0,0.0,0.0,0.0
12/21/2024,DIS_XB915,ZONA_AP5812,6.0,NOCHE,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
12/21/2024,DIS_BI322,ZONA_QQ9963,6.0,NOCHE,0.045,6185.1954,5008.818,2160.0,721.9866,12.96,12.96,0.0,0.0,0.0,0.0
12/22/2024,DIS_XB915,ZONA_VB6197,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
12/22/2024,DIS_BI322,ZONA_QQ9963,6.0,DIA,0.04,6154.9854,5008.818,2160.0,752.1966,12.96,12.96,0.0,0.0,0.0,0.0
12/22/2024,DIS_XB915,ZONA_TO0092,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
12/22/2024,DIS_UE958,ZONA_CT1189,1.5,DIA,0.04,1442.4792,1173.6585,660.0,249.1623,3.96,3.96,0.0,0.0,0.0,0.0
12/22/2024,DIS_BI322,ZONA_QQ9963,6.0,DIA,0.04,6154.9854,5008.818,2160.0,752.1966,12.96,12.96,0.0,0.0,0.0,0.0
12/22/2024,DIS_BI322,ZONA_QQ9963,6.0,DIA,0.04,6154.9854,5008.818,2160.0,752.1966,12.96,12.96,0.0,0.0,0.0,0.0
12/22/2024,DIS_XB915,ZONA_AP5812,5.0,NOCHE,0.04,8159.787,0.0,2250.0,682.713,0.0,0.0,11.25,34.9,0.0,25.0
12/22/2024,DIS_BI322,ZONA_MU4166,4.0,NOCHE,0.04,4103.3236,3339.212,1440.0,501.4644,8.64,8.64,0.0,0.0,0.0,0.0
12/22/2024,DIS_IO769,ZONA_EM7858,2.0,NOCHE,0.04,2459.1418,1643.424,420.0,250.0342,3.36,2.52,0.0,0.0,0.0,0.0
12/22/2024,DIS_BI322,ZONA_QQ9963,6.0,NOCHE,0.045,6185.1954,5008.818,2160.0,721.9866,12.96,12.96,0.0,0.0,0.0,0.0
12/22/2024,DIS_BI322,ZONA_QQ9963,6.0,NOCHE,0.045,6185.1954,5008.818,2160.0,721.9866,12.96,12.96,0.0,0.0,0.0,0.0
12/22/2024,DIS_BI322,ZONA_QQ9963,6.0,NOCHE,0.045,6185.1954,5008.818,2160.0,721.9866,12.96,12.96,0.0,0.0,0.0,0.0
12/23/2024,DIS_XB915,ZONA_TO0092,6.0,DIA,0.05,9887.8644,0.0,2700.0,723.1356,0.0,0.0,13.5,41.88,0.0,30.0
12/23/2024,DIS_XB915,ZONA_IN1484,6.0,DIA,0.05,9887.8644,0.0,2700.0,723.1356,0.0,0.0,13.5,41.88,0.0,30.0
12/23/2024,DIS_BI322,ZONA_SF8542,6.0,DIA,0.05,6215.4054,5008.818,2160.0,691.7766,12.96,12.96,0.0,0.0,0.0,0.0
12/23/2024,DIS_BI322,ZONA_NC6906,2.5,DIA,0.05,2589.75225,2087.0075,900.0,288.24025,5.4,5.4,0.0,0.0,0.0,0.0
12/23/2024,DIS_BI322,ZONA_UK9624,6.0,DIA,0.05,6215.4054,5008.818,2160.0,691.7766,12.96,12.96,0.0,0.0,0.0,0.0
12/23/2024,DIS_BI322,ZONA_UK9624,6.0,DIA,0.05,6215.4054,5008.818,2160.0,691.7766,12.96,12.96,0.0,0.0,0.0,0.0
12/23/2024,DIS_BI322,ZONA_QQ9963,6.0,NOCHE,0.05,6215.4054,5008.818,2160.0,691.7766,12.96,12.96,0.0,0.0,0.0,0.0
12/23/2024,DIS_BI322,ZONA_QQ9963,6.0,NOCHE,0.05,6215.4054,5008.818,2160.0,691.7766,12.96,12.96,0.0,0.0,0.0,0.0
12/23/2024,DIS_BI322,ZONA_QQ9963,6.0,NOCHE,0.05,6215.4054,5008.818,2160.0,691.7766,12.96,12.96,0.0,0.0,0.0,0.0
12/23/2024,DIS_BI322,ZONA_QQ9963,3.0,NOCHE,0.05,3107.7027,2504.409,1080.0,345.8883,6.48,6.48,0.0,0.0,0.0,0.0
12/23/2024,DIS_BI322,ZONA_QQ9963,2.0,NOCHE,0.05,2071.8018,1669.606,720.0,230.5922,4.32,4.32,0.0,0.0,0.0,0.0
12/24/2024,DIS_BI322,ZONA_UK9624,6.0,DIA,0.05,6215.4054,5008.818,2160.0,691.7766,12.96,12.96,0.0,0.0,0.0,0.0
12/24/2024,DIS_BI322,ZONA_UK9624,6.0,DIA,0.05,6215.4054,5008.818,2160.0,691.7766,12.96,12.96,0.0,0.0,0.0,0.0
12/24/2024,DIS_XB915,ZONA_OC6855,3.0,NOCHE,0.04,4895.8722,0.0,1350.0,409.6278,0.0,0.0,6.75,20.94,0.0,15.0
12/24/2024,DIS_BI322,ZONA_UK9624,6.0,NOCHE,0.04,6154.9854,5008.818,2160.0,752.1966,12.96,12.96,0.0,0.0,0.0,0.0
12/24/2024,DIS_XB915,ZONA_GH2640,6.0,NOCHE,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
12/24/2024,DIS_BI322,ZONA_VW8459,6.0,NOCHE,0.04,6154.9854,5008.818,2160.0,752.1966,12.96,12.96,0.0,0.0,0.0,0.0
12/25/2024,DIS_MU573,ZONA_HN5603,5.0,DIA,0.036,5109.0145,4174.015,1800.0,646.9705,10.8,10.8,0.0,0.0,0.0,0.0
12/25/2024,DIS_BI322,ZONA_UK9624,6.0,DIA,0.036,6130.8174,5008.818,2160.0,776.3646,12.96,12.96,0.0,0.0,0.0,0.0
12/25/2024,DIS_BI322,ZONA_UK9624,6.0,DIA,0.036,6130.8174,5008.818,2160.0,776.3646,12.96,12.96,0.0,0.0,0.0,0.0
12/25/2024,DIS_BI322,ZONA_UK9624,6.0,DIA,0.036,6130.8174,5008.818,2160.0,776.3646,12.96,12.96,0.0,0.0,0.0,0.0
12/25/2024,DIS_XB915,ZONA_OC6855,3.0,DIA,0.036,4876.6482,0.0,1350.0,428.8518,0.0,0.0,6.75,20.94,0.0,15.0
12/25/2024,DIS_XB915,ZONA_TW5502,3.0,DIA,0.036,4876.6482,0.0,1350.0,428.8518,0.0,0.0,6.75,20.94,0.0,15.0
12/25/2024,DIS_BI322,ZONA_UK9624,6.0,DIA,0.036,6130.8174,5008.818,2160.0,776.3646,12.96,12.96,0.0,0.0,0.0,0.0
12/25/2024,DIS_BI322,ZONA_UK9624,4.0,NOCHE,0.036,4087.2116,3339.212,1440.0,517.5764,8.64,8.64,0.0,0.0,0.0,0.0
12/25/2024,DIS_XB915,ZONA_GH2640,6.0,NOCHE,0.036,9753.2964,0.0,2700.0,857.7036,0.0,0.0,13.5,41.88,0.0,30.0
12/25/2024,DIS_XB915,ZONA_AP5812,6.0,NOCHE,0.03,9695.6244,0.0,2700.0,915.3756,0.0,0.0,13.5,41.88,0.0,30.0
12/26/2024,DIS_XB915,ZONA_IN1484,6.0,DIA,0.025,9647.5644,0.0,2700.0,963.4356,0.0,0.0,13.5,41.88,0.0,30.0
12/26/2024,DIS_XB915,ZONA_IN1484,6.0,DIA,0.025,9647.5644,0.0,2700.0,963.4356,0.0,0.0,13.5,41.88,0.0,30.0
12/26/2024,DIS_BI322,ZONA_UK9624,6.0,DIA,0.025,6064.3554,5008.818,2160.0,842.8266,12.96,12.96,0.0,0.0,0.0,0.0
12/26/2024,DIS_BI322,ZONA_PQ5848,3.0,NOCHE,0.025,3032.1777,2504.409,1080.0,421.4133,6.48,6.48,0.0,0.0,0.0,0.0
12/26/2024,DIS_XB915,ZONA_KY9720,6.0,NOCHE,0.025,9647.5644,0.0,2700.0,963.4356,0.0,0.0,13.5,41.88,0.0,30.0
12/26/2024,DIS_BI322,ZONA_AP4091,4.0,NOCHE,0.025,4042.9036,3339.212,1440.0,561.8844,8.64,8.64,0.0,0.0,0.0,0.0
12/27/2024,DIS_XB915,ZONA_OC6855,6.0,DIA,0.03,9695.6244,0.0,2700.0,915.3756,0.0,0.0,13.5,41.88,0.0,30.0
12/27/2024,DIS_XB915,ZONA_PT2021,6.0,DIA,0.03,9695.6244,0.0,2700.0,915.3756,0.0,0.0,13.5,41.88,0.0,30.0
12/27/2024,DIS_XB915,ZONA_JV7411,6.0,DIA,0.03,9695.6244,0.0,2700.0,915.3756,0.0,0.0,13.5,41.88,0.0,30.0
12/27/2024,DIS_MU573,ZONA_TM9040,2.5,DIA,0.05,2589.75225,2087.0075,900.0,288.24025,5.4,5.4,0.0,0.0,0.0,0.0
12/27/2024,DIS_XB915,ZONA_YJ2155,6.0,NOCHE,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
12/27/2024,DIS_XB915,ZONA_AP5812,6.0,NOCHE,0.035,9743.6844,0.0,2700.0,867.3156,0.0,0.0,13.5,41.88,0.0,30.0
12/27/2024,DIS_BI322,ZONA_UK9624,6.0,NOCHE,0.035,6124.7754,5008.818,2160.0,782.4066,12.96,12.96,0.0,0.0,0.0,0.0
12/27/2024,DIS_BI322,ZONA_UK9624,1.5,NOCHE,0.035,1531.19385,1252.2045,540.0,195.60165,3.24,3.24,0.0,0.0,0.0,0.0
12/28/2024,DIS_XB915,ZONA_OC6855,6.0,DIA,0.035,9743.6844,0.0,2700.0,867.3156,0.0,0.0,13.5,41.88,0.0,30.0
12/28/2024,DIS_XB915,ZONA_KY9720,6.0,DIA,0.035,9743.6844,0.0,2700.0,867.3156,0.0,0.0,13.5,41.88,0.0,30.0
12/28/2024,DIS_XB915,ZONA_CN7878,6.0,DIA,0.035,9743.6844,0.0,2700.0,867.3156,0.0,0.0,13.5,41.88,0.0,30.0
12/28/2024,DIS_BI322,ZONA_WP6729,6.0,DIA,0.035,6124.7754,5008.818,2160.0,782.4066,12.96,12.96,0.0,0.0,0.0,0.0
12/28/2024,DIS_XB915,ZONA_IN1484,2.0,DIA,0.035,3247.8948,0.0,900.0,289.1052,0.0,0.0,4.5,13.96,0.0,10.0
12/28/2024,DIS_JN153,ZONA_RK5008,1.5,DIA,0.035,1502.3034,1229.547,585.0,234.3996,4.095,3.0,0.0,0.0,0.0,0.0
12/28/2024,DIS_XB915,ZONA_TT6717,6.0,DIA,0.035,9743.6844,0.0,2700.0,867.3156,0.0,0.0,13.5,41.88,0.0,30.0
12/28/2024,DIS_XB915,ZONA_OI1783,4.0,DIA,0.035,6495.7896,0.0,1800.0,578.2104,0.0,0.0,9.0,27.92,0.0,20.0
12/28/2024,DIS_XB915,ZONA_TT6717,2.0,DIA,0.035,3247.8948,0.0,900.0,289.1052,0.0,0.0,4.5,13.96,0.0,10.0
12/28/2024,DIS_XB915,ZONA_KY9720,5.0,NOCHE,0.045,8199.837,0.0,2250.0,642.663,0.0,0.0,11.25,34.9,0.0,25.0
12/28/2024,DIS_XB915,ZONA_OC6855,6.0,NOCHE,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
12/28/2024,DIS_BI322,ZONA_NO4930,3.0,NOCHE,0.045,3092.5977,2504.409,1080.0,360.9933,6.48,6.48,0.0,0.0,0.0,0.0
12/29/2024,DIS_XB915,ZONA_WW9059,6.0,DIA,0.035,9743.6844,0.0,2700.0,867.3156,0.0,0.0,13.5,41.88,0.0,30.0
12/29/2024,DIS_XB915,ZONA_OI1783,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
12/29/2024,DIS_XB915,ZONA_OI1783,4.0,DIA,0.04,6527.8296,0.0,1800.0,546.1704,0.0,0.0,9.0,27.92,0.0,20.0
12/29/2024,DIS_XB915,ZONA_UL8233,2.0,DIA,0.04,3263.9148,0.0,900.0,273.0852,0.0,0.0,4.5,13.96,0.0,10.0
12/29/2024,DIS_XB915,ZONA_UW0189,4.0,DIA,0.04,6527.8296,0.0,1800.0,546.1704,0.0,0.0,9.0,27.92,0.0,20.0
12/29/2024,DIS_XB915,ZONA_OI1783,2.0,DIA,0.04,3263.9148,0.0,900.0,273.0852,0.0,0.0,4.5,13.96,0.0,10.0
12/29/2024,DIS_BI322,ZONA_SF8542,3.0,DIA,0.04,3077.4927,2504.409,1080.0,376.0983,6.48,6.48,0.0,0.0,0.0,0.0
12/29/2024,DIS_XB915,ZONA_BI3443,6.0,NOCHE,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
12/29/2024,DIS_BI322,ZONA_ZD2342,6.0,NOCHE,0.04,6154.9854,5008.818,2160.0,752.1966,12.96,12.96,0.0,0.0,0.0,0.0
12/29/2024,DIS_XB915,ZONA_BI3443,6.0,NOCHE,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
12/29/2024,DIS_BI322,ZONA_NO4930,6.0,NOCHE,0.04,6154.9854,5008.818,2160.0,752.1966,12.96,12.96,0.0,0.0,0.0,0.0
12/30/2024,DIS_XB915,ZONA_OC6855,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
12/30/2024,DIS_XB915,ZONA_KY9720,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
12/30/2024,DIS_XB915,ZONA_OI1783,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
12/30/2024,DIS_XB915,ZONA_OI1783,6.0,DIA,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
12/30/2024,DIS_XB915,ZONA_BI3443,6.0,DIA,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
12/30/2024,DIS_XB915,ZONA_UW0189,6.0,NOCHE,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
12/30/2024,DIS_XB915,ZONA_UW0189,6.0,NOCHE,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
12/30/2024,DIS_BI322,ZONA_EH5273,2.0,NOCHE,0.045,2061.7318,1669.606,720.0,240.6622,4.32,4.32,0.0,0.0,0.0,0.0
12/30/2024,DIS_XB915,ZONA_UW0189,6.0,NOCHE,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
12/31/2024,DIS_XB915,ZONA_VT5009,6.0,DIA,0.046,9849.4164,0.0,2700.0,761.5836,0.0,0.0,13.5,41.88,0.0,30.0
12/31/2024,DIS_XB915,ZONA_OI1783,6.0,DIA,0.046,9849.4164,0.0,2700.0,761.5836,0.0,0.0,13.5,41.88,0.0,30.0
12/31/2024,DIS_XB915,ZONA_KY9720,6.0,DIA,0.046,9849.4164,0.0,2700.0,761.5836,0.0,0.0,13.5,41.88,0.0,30.0
12/31/2024,DIS_BI322,ZONA_EH5273,5.0,DIA,0.046,5159.3645,4174.015,1800.0,596.6205,10.8,10.8,0.0,0.0,0.0,0.0
12/31/2024,DIS_XB915,ZONA_TW5502,6.0,DIA,0.046,9849.4164,0.0,2700.0,761.5836,0.0,0.0,13.5,41.88,0.0,30.0
12/31/2024,DIS_BI322,ZONA_EH5273,6.0,DIA,0.046,6191.2374,5008.818,2160.0,715.9446,12.96,12.96,0.0,0.0,0.0,0.0
12/31/2024,DIS_BI322,ZONA_EH5273,6.0,DIA,0.046,6191.2374,5008.818,2160.0,715.9446,12.96,12.96,0.0,0.0,0.0,0.0
12/31/2024,DIS_XB915,ZONA_OC6855,5.0,NOCHE,0.06,8319.987,0.0,2250.0,522.513,0.0,0.0,11.25,34.9,0.0,25.0
1/1/2025,DIS_XB915,ZONA_OC6855,6.0,DIA,0.045,9839.8044,0.0,2700.0,771.1956,0.0,0.0,13.5,41.88,0.0,30.0
1/1/2025,DIS_XB915,ZONA_EW1596,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
1/1/2025,DIS_XB915,ZONA_TT6717,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
1/1/2025,DIS_XB915,ZONA_VT5009,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
1/1/2025,DIS_XB915,ZONA_TW5502,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
1/1/2025,DIS_XB915,ZONA_KY9720,4.5,DIA,0.04,7343.8083,0.0,2025.0,614.4417,0.0,0.0,10.125,31.41,0.0,22.5
1/1/2025,DIS_XB915,ZONA_OI1783,6.0,NOCHE,0.05,9887.8644,0.0,2700.0,723.1356,0.0,0.0,13.5,41.88,0.0,30.0
1/1/2025,DIS_XB915,ZONA_WO3916,2.0,NOCHE,0.05,3295.9548,0.0,900.0,241.0452,0.0,0.0,4.5,13.96,0.0,10.0
1/1/2025,DIS_XB915,ZONA_KR4743,4.0,NOCHE,0.05,6591.9096,0.0,1800.0,482.0904,0.0,0.0,9.0,27.92,0.0,20.0
1/1/2025,DIS_XB915,ZONA_OI1783,6.0,NOCHE,0.05,9887.8644,0.0,2700.0,723.1356,0.0,0.0,13.5,41.88,0.0,30.0
1/1/2025,DIS_BI322,ZONA_UK9624,3.0,NOCHE,0.05,3107.7027,2504.409,1080.0,345.8883,6.48,6.48,0.0,0.0,0.0,0.0
1/2/2025,DIS_XB915,ZONA_OI1783,6.0,DIA,0.055,9935.9244,0.0,2700.0,675.0756,0.0,0.0,13.5,41.88,0.0,30.0
1/2/2025,DIS_XB915,ZONA_KY9720,6.0,DIA,0.055,9935.9244,0.0,2700.0,675.0756,0.0,0.0,13.5,41.88,0.0,30.0
1/2/2025,DIS_XB915,ZONA_TW5502,6.0,DIA,0.055,9935.9244,0.0,2700.0,675.0756,0.0,0.0,13.5,41.88,0.0,30.0
1/2/2025,DIS_XB915,ZONA_KY9720,6.0,DIA,0.055,9935.9244,0.0,2700.0,675.0756,0.0,0.0,13.5,41.88,0.0,30.0
1/2/2025,DIS_XB915,ZONA_IJ8958,6.0,DIA,0.055,9935.9244,0.0,2700.0,675.0756,0.0,0.0,13.5,41.88,0.0,30.0
1/2/2025,DIS_XB915,ZONA_IJ8958,4.0,DIA,0.055,6623.9496,0.0,1800.0,450.0504,0.0,0.0,9.0,27.92,0.0,20.0
1/2/2025,DIS_XB915,ZONA_OC6855,4.5,NOCHE,0.054,7444.7343,0.0,2025.0,513.5157,0.0,0.0,10.125,31.41,0.0,22.5
1/2/2025,DIS_XB915,ZONA_PZ4496,6.0,NOCHE,0.054,9926.3124,0.0,2700.0,684.6876,0.0,0.0,13.5,41.88,0.0,30.0
1/2/2025,DIS_XB915,ZONA_VT5009,6.0,NOCHE,0.054,9926.3124,0.0,2700.0,684.6876,0.0,0.0,13.5,41.88,0.0,30.0
1/3/2025,DIS_XB915,ZONA_HL8138,6.0,DIA,0.048,9868.6404,0.0,2700.0,742.3596,0.0,0.0,13.5,41.88,0.0,30.0
1/3/2025,DIS_MU573,ZONA_OA6596,1.0,DIA,0.048,1033.8869,834.803,360.0,117.3101,2.16,2.16,0.0,0.0,0.0,0.0
1/3/2025,DIS_XB915,ZONA_VM7814,6.0,DIA,0.048,9868.6404,0.0,2700.0,742.3596,0.0,0.0,13.5,41.88,0.0,30.0
1/3/2025,DIS_XB915,ZONA_TW5502,6.0,DIA,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
1/3/2025,DIS_XB915,ZONA_HL8138,6.0,NOCHE,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
1/3/2025,DIS_XB915,ZONA_KY9720,5.0,NOCHE,0.04,8159.787,0.0,2250.0,682.713,0.0,0.0,11.25,34.9,0.0,25.0
1/3/2025,DIS_XB915,ZONA_HL8138,6.0,NOCHE,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
1/3/2025,DIS_XB915,ZONA_OC6855,6.0,NOCHE,0.04,9791.7444,0.0,2700.0,819.2556,0.0,0.0,13.5,41.88,0.0,30.0
1/3/2025,DIS_XB915,ZONA_MX4264,5.0,NOCHE,0.04,8159.787,0.0,2250.0,682.713,0.0,0.0,11.25,34.9,0.0,25.0
1/4/2025,DIS_XB915,ZONA_HL8138,4.0,DIA,0.041,6534.2376,0.0,1800.0,539.7624,0.0,0.0,9.0,27.92,0.0,20.0
1/4/2025,DIS_XB915,ZONA_TT6717,2.0,DIA,0.041,3267.1188,0.0,900.0,269.8812,0.0,0.0,4.5,13.96,0.0,10.0
1/4/2025,DIS_XB915,ZONA_PZ4496,6.0,DIA,0.041,9801.3564,0.0,2700.0,809.6436,0.0,0.0,13.5,41.88,0.0,30.0
1/4/2025,DIS_XB915,ZONA_YO7300,6.0,DIA,0.052,9907.0884,0.0,2700.0,703.9116,0.0,0.0,13.5,41.88,0.0,30.0
1/4/2025,DIS_XB915,ZONA_MQ2337,6.0,DIA,0.052,9907.0884,0.0,2700.0,703.9116,0.0,0.0,13.5,41.88,0.0,30.0
1/4/2025,DIS_XB915,ZONA_VL0040,6.0,DIA,0.052,9907.0884,0.0,2700.0,703.9116,0.0,0.0,13.5,41.88,0.0,30.0
1/4/2025,DIS_XB915,ZONA_TT6717,5.0,NOCHE,0.045,8199.837,0.0,2250.0,642.663,0.0,0.0,11.25,34.9,0.0,25.0
1/4/2025,DIS_XB915,ZONA_VM7814,5.0,NOCHE,0.045,8199.837,0.0,2250.0,642.663,0.0,0.0,11.25,34.9,0.0,25.0
