FECHA,Diseño de la Mezcla,Zona,Volumen (m3),TURNO,Humedad arena (%),Arena (kg),Grava (kg),Cemento (kg),Agua (kg),RHEO 1000 (kg),BASF 719 (kg),Delvo (litros),MasterGlenium 7950,MasterGlenium 7970,Sika PP 48 (kg)-BARCHIP
11/17/2024,DIS_XB915,ZONA_DW6002,3,DIA,0.02,4799.7522,0,1350,505.7478,0,0,6.75,20.94,0,15
11/17/2024,DIS_XB915,ZONA_KY9720,3,DIA,0.02,4799.7522,0,1350,505.7478,0,0,6.75,20.94,0,15
11/17/2024,DIS_MU573,ZONA_RN4674,6,NOCHE,0.02,6034.1454,5008.818,2160,873.0366,12.96,12.96,0,0,0,0
11/17/2024,DIS_XB915,ZONA_DE8503,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/17/2024,DIS_XB915,ZONA_OS6389,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/17/2024,DIS_IO769,ZONA_EC5940,2,NOCHE,0.02,2410.8618,1643.424,420,298.3142,3.36,2.52,0,0,0,0
11/17/2024,DIS_XB915,ZONA_TD0627,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/18/2024,DIS_XB915,ZONA_TX3646,5,DIA,0.03,8079.687,0,2250,762.813,0,0,11.25,34.9,0,25
11/18/2024,DIS_XB915,ZONA_DE8503,1,DIA,0.03,1615.9374,0,450,152.5626,0,0,2.25,6.98,0,5
11/18/2024,DIS_MU573,ZONA_MJ6113,1.5,DIA,0.03,1523.64135,1252.2045,540,203.15415,3.24,3.24,0,0,0,0
11/18/2024,DIS_XB915,ZONA_OC6855,6,DIA,0.03,9695.6244,0,2700,915.3756,0,0,13.5,41.88,0,30
11/18/2024,DIS_BI322,ZONA_RN4674,6,DIA,0.025,6064.3554,5008.818,2160,842.8266,12.96,12.96,0,0,0,0
11/18/2024,DIS_MU573,ZONA_NF5362,7,DIA,0.025,7075.0813,5843.621,2520,983.2977,15.12,15.12,0,0,0,0
11/18/2024,DIS_YV593,ZONA_HP8181,4,DIA,0.025,4251.6732,3238.512,1280,665.8148,7.68,7.68,0,0,0,0
11/18/2024,DIS_MU573,ZONA_NF5362,5,DIA,0.025,5053.6295,4174.015,1800,702.3555,10.8,10.8,0,0,0,0
11/18/2024,DIS_XB915,ZONA_XV7707,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/18/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.02,6034.1454,5008.818,2160,873.0366,12.96,12.96,0,0,0,0
11/18/2024,DIS_XB915,ZONA_XV7707,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/18/2024,DIS_BI322,ZONA_RN4674,3,NOCHE,0.02,3017.0727,2504.409,1080,436.5183,6.48,6.48,0,0,0,0
11/18/2024,DIS_IO769,ZONA_EC5940,1,NOCHE,0.02,1205.4309,821.712,210,149.1571,1.68,1.26,0,0,0,0
11/18/2024,DIS_XB915,ZONA_KY9720,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/18/2024,DIS_XB915,ZONA_OC6855,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/19/2024,DIS_XB915,ZONA_NS5367,5,DIA,0.025,8039.637,0,2250,802.863,0,0,11.25,34.9,0,25
11/19/2024,DIS_BI322,ZONA_RN4674,6,DIA,0.025,6064.3554,5008.818,2160,842.8266,12.96,12.96,0,0,0,0
11/19/2024,DIS_BI322,ZONA_RN4674,4,DIA,0.025,4042.9036,3339.212,1440,561.8844,8.64,8.64,0,0,0,0
11/19/2024,DIS_MU573,ZONA_NF5362,6,DIA,0.025,6064.3554,5008.818,2160,842.8266,12.96,12.96,0,0,0,0
11/19/2024,DIS_MU573,ZONA_NF5362,7,DIA,0.025,7075.0813,5843.621,2520,983.2977,15.12,15.12,0,0,0,0
11/19/2024,DIS_YV593,ZONA_NF5362,5.5,DIA,0.025,5846.05065,4452.954,1760,915.49535,10.56,10.56,0,0,0,0
11/19/2024,DIS_XB915,ZONA_OC6855,6,DIA,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/19/2024,DIS_BI322,ZONA_OS6389,6,DIA,0.02,6034.1454,5008.818,2160,873.0366,12.96,12.96,0,0,0,0
11/19/2024,DIS_XB915,ZONA_KY9720,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/19/2024,DIS_XB915,ZONA_TY5089,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/19/2024,DIS_XB915,ZONA_OV3170,6,NOCHE,0.025,9647.5644,0,2700,963.4356,0,0,13.5,41.88,0,30
11/19/2024,DIS_XB915,ZONA_SY4847,6,NOCHE,0.025,9647.5644,0,2700,963.4356,0,0,13.5,41.88,0,30
11/20/2024,DIS_XB915,ZONA_SL0391,5,DIA,0.03,8079.687,0,2250,762.813,0,0,11.25,34.9,0,25
11/20/2024,DIS_XB915,ZONA_TY5089,3,DIA,0.03,4847.8122,0,1350,457.6878,0,0,6.75,20.94,0,15
11/20/2024,DIS_XB915,ZONA_BI3443,2,DIA,0.03,3231.8748,0,900,305.1252,0,0,4.5,13.96,0,10
11/20/2024,DIS_XB915,ZONA_OC6855,6,DIA,0.025,9647.5644,0,2700,963.4356,0,0,13.5,41.88,0,30
11/20/2024,DIS_XB915,ZONA_BI3443,4,DIA,0.025,6431.7096,0,1800,642.2904,0,0,9,27.92,0,20
11/20/2024,DIS_BI322,ZONA_QZ7315,6,DIA,0.025,6064.3554,5008.818,2160,842.8266,12.96,12.96,0,0,0,0
11/20/2024,DIS_XB915,ZONA_OC6855,6,DIA,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/20/2024,DIS_IO769,ZONA_TQ7543,1,DIA,0.02,1205.4309,821.712,210,149.1571,1.68,1.26,0,0,0,0
11/20/2024,DIS_MU573,ZONA_OS6389,6,NOCHE,0.02,6034.1454,5008.818,2160,873.0366,12.96,12.96,0,0,0,0
11/20/2024,DIS_XB915,ZONA_MH2329,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/20/2024,DIS_BI322,ZONA_OS6389,6,NOCHE,0.02,6034.1454,5008.818,2160,873.0366,12.96,12.96,0,0,0,0
11/20/2024,DIS_XB915,ZONA_WE6392,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/20/2024,DIS_XB915,ZONA_WE6392,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/20/2024,DIS_IO769,ZONA_EC5940,1,NOCHE,0.02,1205.4309,821.712,210,149.1571,1.68,1.26,0,0,0,0
11/21/2024,DIS_MU573,ZONA_NF5362,7,DIA,0.03,7110.3263,5843.621,2520,948.0527,15.12,15.12,0,0,0,0
11/21/2024,DIS_XB915,ZONA_BD9354,6,DIA,0.03,9695.6244,0,2700,915.3756,0,0,13.5,41.88,0,30
11/21/2024,DIS_MU573,ZONA_NF5362,7,DIA,0.03,7110.3263,5843.621,2520,948.0527,15.12,15.12,0,0,0,0
11/21/2024,DIS_XB915,ZONA_BD9354,6,DIA,0.03,9695.6244,0,2700,915.3756,0,0,13.5,41.88,0,30
11/21/2024,DIS_BI322,ZONA_OS6389,6,DIA,0.025,6064.3554,5008.818,2160,842.8266,12.96,12.96,0,0,0,0
11/21/2024,DIS_MU573,ZONA_HP8181,2.5,DIA,0.025,2526.81475,2087.0075,900,351.17775,5.4,5.4,0,0,0,0
11/21/2024,DIS_BI322,ZONA_RN4674,6,DIA,0.025,6064.3554,5008.818,2160,842.8266,12.96,12.96,0,0,0,0
11/21/2024,DIS_MU573,ZONA_NF5362,5,DIA,0.04,5129.1545,4174.015,1800,626.8305,10.8,10.8,0,0,0,0
11/21/2024,DIS_XB915,ZONA_DK3929,6,DIA,0.04,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
11/21/2024,DIS_BI322,ZONA_MY4618,6,DIA,0.04,6154.9854,5008.818,2160,752.1966,12.96,12.96,0,0,0,0
11/21/2024,DIS_XB915,ZONA_OC6855,5,DIA,0.04,8159.787,0,2250,682.713,0,0,11.25,34.9,0,25
11/21/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.045,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
11/21/2024,DIS_XB915,ZONA_KY9720,6,NOCHE,0.045,9839.8044,0,2700,771.1956,0,0,13.5,41.88,0,30
11/21/2024,DIS_IO769,ZONA_TQ7543,1,NOCHE,0.045,1235.6059,821.712,210,118.9821,1.68,1.26,0,0,0,0
11/21/2024,DIS_XB915,ZONA_KY9720,6,NOCHE,0.04,9791.7444,0,2700,819.2556,0,0,13.5,41.88,0,30
11/21/2024,DIS_BI322,ZONA_OS6389,6,NOCHE,0.04,6154.9854,5008.818,2160,752.1966,12.96,12.96,0,0,0,0
11/22/2024,DIS_BI322,ZONA_OS6389,2.5,DIA,0.022,2519.26225,2087.0075,900,358.73025,5.4,5.4,0,0,0,0
11/22/2024,DIS_XB915,ZONA_SC1854,6,DIA,0.022,9618.7284,0,2700,992.2716,0,0,13.5,41.88,0,30
11/22/2024,DIS_XB915,ZONA_SC1854,6,DIA,0.022,9618.7284,0,2700,992.2716,0,0,13.5,41.88,0,30
11/22/2024,DIS_XB915,ZONA_TY5089,3,DIA,0.016,4780.5282,0,1350,524.9718,0,0,6.75,20.94,0,15
11/22/2024,DIS_MU573,ZONA_NF5362,7,DIA,0.016,7011.6403,5843.621,2520,1046.7387,15.12,15.12,0,0,0,0
11/22/2024,DIS_BI322,ZONA_YF6453,6,DIA,0.016,6009.9774,5008.818,2160,897.2046,12.96,12.96,0,0,0,0
11/22/2024,DIS_XB915,ZONA_IN1484,6,DIA,0.016,9561.0564,0,2700,1049.9436,0,0,13.5,41.88,0,30
11/22/2024,DIS_BI322,ZONA_RN4674,3,DIA,0.016,3004.9887,2504.409,1080,448.6023,6.48,6.48,0,0,0,0
11/22/2024,DIS_XB915,ZONA_BD9354,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/22/2024,DIS_XB915,ZONA_BD9354,5,NOCHE,0.02,7999.587,0,2250,842.913,0,0,11.25,34.9,0,25
11/22/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.02,6034.1454,5008.818,2160,873.0366,12.96,12.96,0,0,0,0
11/22/2024,DIS_XB915,ZONA_SC1854,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/23/2024,DIS_XB915,ZONA_WX3770,6,DIA,0.012,9522.6084,0,2700,1088.3916,0,0,13.5,41.88,0,30
11/23/2024,DIS_XB915,ZONA_WX3770,4,DIA,0.012,6348.4056,0,1800,725.5944,0,0,9,27.92,0,20
11/23/2024,DIS_BI322,ZONA_UJ4768,3,DIA,0.012,2992.9047,2504.409,1080,460.6863,6.48,6.48,0,0,0,0
11/23/2024,DIS_XB915,ZONA_OC6855,6,DIA,0.012,9522.6084,0,2700,1088.3916,0,0,13.5,41.88,0,30
11/23/2024,DIS_XB915,ZONA_OC6855,4,DIA,0.012,6348.4056,0,1800,725.5944,0,0,9,27.92,0,20
11/23/2024,DIS_BI322,ZONA_RN4674,6,DIA,0.012,5985.8094,5008.818,2160,921.3726,12.96,12.96,0,0,0,0
11/23/2024,DIS_JN153,ZONA_HP8181,2.5,DIA,0.012,2447.029,2049.245,975,447.476,6.825,5,0,0,0,0
11/23/2024,DIS_XB915,ZONA_NG3808,5,DIA,0.012,7935.507,0,2250,906.993,0,0,11.25,34.9,0,25
11/23/2024,DIS_XB915,ZONA_BI3443,6,DIA,0.012,9522.6084,0,2700,1088.3916,0,0,13.5,41.88,0,30
11/23/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.012,5985.8094,5008.818,2160,921.3726,12.96,12.96,0,0,0,0
11/23/2024,DIS_XB915,ZONA_SV1041,6,NOCHE,0.012,9522.6084,0,2700,1088.3916,0,0,13.5,41.88,0,30
11/23/2024,DIS_XB915,ZONA_SV1041,6,NOCHE,0.012,9522.6084,0,2700,1088.3916,0,0,13.5,41.88,0,30
11/23/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.015,6003.9354,5008.818,2160,903.2466,12.96,12.96,0,0,0,0
11/23/2024,DIS_XB915,ZONA_SC1854,6,NOCHE,0.015,9551.4444,0,2700,1059.5556,0,0,13.5,41.88,0,30
11/23/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.015,6003.9354,5008.818,2160,903.2466,12.96,12.96,0,0,0,0
11/24/2024,DIS_XB915,ZONA_SC1854,6,DIA,0.024,9637.9524,0,2700,973.0476,0,0,13.5,41.88,0,30
11/24/2024,DIS_XB915,ZONA_PH2312,6,DIA,0.024,9637.9524,0,2700,973.0476,0,0,13.5,41.88,0,30
11/24/2024,DIS_MU573,ZONA_NF5362,7,DIA,0.016,7011.6403,5843.621,2520,1046.7387,15.12,15.12,0,0,0,0
11/24/2024,DIS_MU573,ZONA_NF5362,7,DIA,0.016,7011.6403,5843.621,2520,1046.7387,15.12,15.12,0,0,0,0
11/24/2024,DIS_XB915,ZONA_PH2312,6,DIA,0.016,9561.0564,0,2700,1049.9436,0,0,13.5,41.88,0,30
11/24/2024,DIS_XB915,ZONA_SC1854,6,DIA,0.016,9561.0564,0,2700,1049.9436,0,0,13.5,41.88,0,30
11/24/2024,DIS_XB915,ZONA_SC1854,6,DIA,0.016,9561.0564,0,2700,1049.9436,0,0,13.5,41.88,0,30
11/24/2024,DIS_XB915,ZONA_KY9720,6,DIA,0.016,9561.0564,0,2700,1049.9436,0,0,13.5,41.88,0,30
11/24/2024,DIS_BI322,ZONA_OS6389,1,DIA,0.016,1001.6629,834.803,360,149.5341,2.16,2.16,0,0,0,0
11/24/2024,DIS_XB915,ZONA_OC6855,6,NOCHE,0.016,9561.0564,0,2700,1049.9436,0,0,13.5,41.88,0,30
11/24/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.02,6034.1454,5008.818,2160,873.0366,12.96,12.96,0,0,0,0
11/24/2024,DIS_XB915,ZONA_GH2640,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/24/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.02,6034.1454,5008.818,2160,873.0366,12.96,12.96,0,0,0,0
11/24/2024,DIS_XB915,ZONA_GH2640,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/24/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.02,6034.1454,5008.818,2160,873.0366,12.96,12.96,0,0,0,0
11/25/2024,DIS_JN153,ZONA_HP8181,1.5,DIA,0.025,1487.4834,1229.547,585,249.2196,4.095,3,0,0,0,0
11/25/2024,DIS_XB915,ZONA_TY5089,3,DIA,0.025,4823.7822,0,1350,481.7178,0,0,6.75,20.94,0,15
11/25/2024,DIS_XB915,ZONA_TY5089,5,DIA,0.025,8039.637,0,2250,802.863,0,0,11.25,34.9,0,25
11/25/2024,DIS_XB915,ZONA_SC1854,6,DIA,0.014,9541.8324,0,2700,1069.1676,0,0,13.5,41.88,0,30
11/25/2024,DIS_MU573,ZONA_NF5362,7,DIA,0.014,6997.5423,5843.621,2520,1060.8367,15.12,15.12,0,0,0,0
11/25/2024,DIS_MU573,ZONA_NF5362,6,DIA,0.014,5997.8934,5008.818,2160,909.2886,12.96,12.96,0,0,0,0
11/25/2024,DIS_XB915,ZONA_TU8728,6,DIA,0.014,9541.8324,0,2700,1069.1676,0,0,13.5,41.88,0,30
11/25/2024,DIS_XB915,ZONA_TQ2560,6,DIA,0.014,9541.8324,0,2700,1069.1676,0,0,13.5,41.88,0,30
11/25/2024,DIS_JN153,ZONA_NF5362,1.5,DIA,0.014,1471.1814,1229.547,585,265.5216,4.095,3,0,0,0,0
11/25/2024,DIS_JN153,ZONA_NF5362,1,DIA,0.014,980.7876,819.698,390,177.0144,2.73,2,0,0,0,0
11/25/2024,DIS_BI322,ZONA_BR9465,0.5,NOCHE,0.014,499.82445,417.4015,180,75.77405,1.08,1.08,0,0,0,0
11/25/2024,DIS_XB915,ZONA_SV1041,6,NOCHE,0.014,9541.8324,0,2700,1069.1676,0,0,13.5,41.88,0,30
11/25/2024,DIS_XB915,ZONA_SV1041,6,NOCHE,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/25/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.02,6034.1454,5008.818,2160,873.0366,12.96,12.96,0,0,0,0
11/25/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.02,6034.1454,5008.818,2160,873.0366,12.96,12.96,0,0,0,0
11/26/2024,DIS_XB915,ZONA_BI3443,6,DIA,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/26/2024,DIS_XB915,ZONA_OC6855,6,DIA,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/26/2024,DIS_XB915,ZONA_OC6855,5,NOCHE,0.02,7999.587,0,2250,842.913,0,0,11.25,34.9,0,25
11/26/2024,DIS_IO769,ZONA_EC5940,1,NOCHE,0.02,1205.4309,821.712,210,149.1571,1.68,1.26,0,0,0,0
11/26/2024,DIS_IO769,ZONA_TQ7543,1,NOCHE,0.02,1205.4309,821.712,210,149.1571,1.68,1.26,0,0,0,0
11/26/2024,DIS_XB915,ZONA_MH2329,6,NOCHE,0.025,9647.5644,0,2700,963.4356,0,0,13.5,41.88,0,30
11/26/2024,DIS_XB915,ZONA_IN1484,6,NOCHE,0.025,9647.5644,0,2700,963.4356,0,0,13.5,41.88,0,30
11/27/2024,DIS_XB915,ZONA_TM6118,5,DIA,0.02,7999.587,0,2250,842.913,0,0,11.25,34.9,0,25
11/27/2024,DIS_JN153,ZONA_HP8181,2,DIA,0.02,1973.4312,1639.396,780,342.1728,5.46,4,0,0,0,0
11/27/2024,DIS_XB915,ZONA_KY9720,6,DIA,0.02,9599.5044,0,2700,1011.4956,0,0,13.5,41.88,0,30
11/27/2024,DIS_XB915,ZONA_KY9720,2,DIA,0.02,3199.8348,0,900,337.1652,0,0,4.5,13.96,0,10
11/27/2024,DIS_MU573,ZONA_NF5362,4,DIA,0.02,4022.7636,3339.212,1440,582.0244,8.64,8.64,0,0,0,0
11/27/2024,DIS_XB915,ZONA_MP7325,6,DIA,0.018,9580.2804,0,2700,1030.7196,0,0,13.5,41.88,0,30
11/27/2024,DIS_XB915,ZONA_BI3443,6,DIA,0.018,9580.2804,0,2700,1030.7196,0,0,13.5,41.88,0,30
11/27/2024,DIS_MU573,ZONA_NF5362,7,DIA,0.018,7025.7383,5843.621,2520,1032.6407,15.12,15.12,0,0,0,0
11/27/2024,DIS_XB915,ZONA_RN4674,6,DIA,0.018,9580.2804,0,2700,1030.7196,0,0,13.5,41.88,0,30
11/27/2024,DIS_MU573,ZONA_NF5362,7,DIA,0.018,7025.7383,5843.621,2520,1032.6407,15.12,15.12,0,0,0,0
11/27/2024,DIS_XB915,ZONA_RN4674,6,NOCHE,0.018,9580.2804,0,2700,1030.7196,0,0,13.5,41.88,0,30
11/27/2024,DIS_XB915,ZONA_RN4674,4,NOCHE,0.018,6386.8536,0,1800,687.1464,0,0,9,27.92,0,20
11/27/2024,DIS_XB915,ZONA_EC5940,1,NOCHE,0.018,1596.7134,0,450,171.7866,0,0,2.25,6.98,0,5
11/27/2024,DIS_XB915,ZONA_TQ7543,1,NOCHE,0.018,1596.7134,0,450,171.7866,0,0,2.25,6.98,0,5
11/27/2024,DIS_XB915,ZONA_OC6855,6,NOCHE,0.018,9580.2804,0,2700,1030.7196,0,0,13.5,41.88,0,30
11/27/2024,DIS_XB915,ZONA_GH2640,3,NOCHE,0.018,4790.1402,0,1350,515.3598,0,0,6.75,20.94,0,15
11/28/2024,DIS_XB915,ZONA_SC1854,6,DIA,0.038,9772.5204,0,2700,838.4796,0,0,13.5,41.88,0,30
11/28/2024,DIS_XB915,ZONA_IK0953,7.5,DIA,0.038,12215.6505,0,3375,1048.0995,0,0,16.875,52.35,0,37.5
11/28/2024,DIS_XB915,ZONA_GH2640,6,DIA,0.025,9647.5644,0,2700,963.4356,0,0,13.5,41.88,0,30
11/28/2024,DIS_MU573,ZONA_MJ6113,1.5,DIA,0.025,1516.08885,1252.2045,540,210.70665,3.24,3.24,0,0,0,0
11/28/2024,DIS_BI322,ZONA_JK2244,6,DIA,0.025,6064.3554,5008.818,2160,842.8266,12.96,12.96,0,0,0,0
11/28/2024,DIS_XB915,ZONA_OC6855,5,NOCHE,0.03,8079.687,0,2250,762.813,0,0,11.25,34.9,0,25
11/28/2024,DIS_XB915,ZONA_SC1854,4,NOCHE,0.03,6463.7496,0,1800,610.2504,0,0,9,27.92,0,20
11/28/2024,DIS_XB915,ZONA_KY9720,4,NOCHE,0.03,6463.7496,0,1800,610.2504,0,0,9,27.92,0,20
11/28/2024,DIS_XB915,ZONA_MH2329,6,NOCHE,0.03,9695.6244,0,2700,915.3756,0,0,13.5,41.88,0,30
11/28/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.03,6094.5654,5008.818,2160,812.6166,12.96,12.96,0,0,0,0
11/28/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.03,6094.5654,5008.818,2160,812.6166,12.96,12.96,0,0,0,0
11/28/2024,DIS_XB915,ZONA_TY5089,5,NOCHE,0.03,8079.687,0,2250,762.813,0,0,11.25,34.9,0,25
11/28/2024,DIS_BI322,ZONA_RN4674,1,NOCHE,0.03,1015.7609,834.803,360,135.4361,2.16,2.16,0,0,0,0
11/29/2024,DIS_BI322,ZONA_RN4674,4,DIA,0.03,4063.0436,3339.212,1440,541.7444,8.64,8.64,0,0,0,0
11/29/2024,DIS_XB915,ZONA_BI3443,6,DIA,0.03,9695.6244,0,2700,915.3756,0,0,13.5,41.88,0,30
11/29/2024,DIS_BI322,ZONA_RN4674,3,DIA,0.03,3047.2827,2504.409,1080,406.3083,6.48,6.48,0,0,0,0
11/29/2024,DIS_XB915,ZONA_SW1866,4,DIA,0.03,6463.7496,0,1800,610.2504,0,0,9,27.92,0,20
11/29/2024,DIS_XB915,ZONA_DD0328,6,DIA,0.03,9695.6244,0,2700,915.3756,0,0,13.5,41.88,0,30
11/29/2024,DIS_XB915,ZONA_QE4958,6,DIA,0.03,9695.6244,0,2700,915.3756,0,0,13.5,41.88,0,30
11/29/2024,DIS_XB915,ZONA_KB2796,4,NOCHE,0.03,6463.7496,0,1800,610.2504,0,0,9,27.92,0,20
11/29/2024,DIS_XB915,ZONA_OC6855,5,NOCHE,0.03,8079.687,0,2250,762.813,0,0,11.25,34.9,0,25
11/29/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.055,6245.6154,5008.818,2160,661.5666,12.96,12.96,0,0,0,0
11/29/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.055,6245.6154,5008.818,2160,661.5666,12.96,12.96,0,0,0,0
11/29/2024,DIS_BI322,ZONA_RN4674,4,NOCHE,0.055,4163.7436,3339.212,1440,441.0444,8.64,8.64,0,0,0,0
11/30/2024,DIS_XB915,ZONA_MH2329,6,DIA,0.035,9743.6844,0,2700,867.3156,0,0,13.5,41.88,0,30
11/30/2024,DIS_IO769,ZONA_TQ7543,1,DIA,0.035,1223.5359,821.712,210,131.0521,1.68,1.26,0,0,0,0
11/30/2024,DIS_XB915,ZONA_MH2329,3,DIA,0.035,4871.8422,0,1350,433.6578,0,0,6.75,20.94,0,15
11/30/2024,DIS_XB915,ZONA_TY5089,3,DIA,0.035,4871.8422,0,1350,433.6578,0,0,6.75,20.94,0,15
11/30/2024,DIS_XB915,ZONA_FV8650,6,DIA,0.035,9743.6844,0,2700,867.3156,0,0,13.5,41.88,0,30
11/30/2024,DIS_XB915,ZONA_KY9720,5.5,DIA,0.035,8931.7107,0,2475,795.0393,0,0,12.375,38.39,0,27.5
11/30/2024,DIS_XB915,ZONA_YO7935,4.5,NOCHE,0.03,7271.7183,0,2025,686.5317,0,0,10.125,31.41,0,22.5
11/30/2024,DIS_XB915,ZONA_GH2640,6,NOCHE,0.03,9695.6244,0,2700,915.3756,0,0,13.5,41.88,0,30
11/30/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.054,6239.5734,5008.818,2160,667.6086,12.96,12.96,0,0,0,0
11/30/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.05,6215.4054,5008.818,2160,691.7766,12.96,12.96,0,0,0,0
11/30/2024,DIS_XB915,ZONA_OC6855,6,NOCHE,0.03,9695.6244,0,2700,915.3756,0,0,13.5,41.88,0,30
11/30/2024,DIS_BI322,ZONA_RN4674,1,NOCHE,0.05,1035.9009,834.803,360,115.2961,2.16,2.16,0,0,0,0
12/1/2024,DIS_XB915,ZONA_QE4958,6,DIA,0.05,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
12/1/2024,DIS_IO769,ZONA_TQ7543,1,DIA,0.05,1241.6409,821.712,210,112.9471,1.68,1.26,0,0,0,0
12/1/2024,DIS_JN153,ZONA_HP8181,1.5,DIA,0.05,1524.5334,1229.547,585,212.1696,4.095,3,0,0,0,0
12/1/2024,DIS_XB915,ZONA_LQ8263,6,DIA,0.05,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
12/1/2024,DIS_IO769,ZONA_EC5940,1,DIA,0.05,1241.6409,821.712,210,112.9471,1.68,1.26,0,0,0,0
12/1/2024,DIS_JN153,ZONA_HP8181,7,DIA,0.05,7114.4892,5737.886,2730,990.1248,19.11,14,0,0,0,0
12/1/2024,DIS_XB915,ZONA_OC6855,4.5,DIA,0.05,7415.8983,0,2025,542.3517,0,0,10.125,31.41,0,22.5
12/1/2024,DIS_BI322,ZONA_VL5633,6,DIA,0.05,6215.4054,5008.818,2160,691.7766,12.96,12.96,0,0,0,0
12/1/2024,DIS_XB915,ZONA_KY9720,4.5,NOCHE,0.05,7415.8983,0,2025,542.3517,0,0,10.125,31.41,0,22.5
12/1/2024,DIS_XB915,ZONA_SI8603,3,NOCHE,0.05,4943.9322,0,1350,361.5678,0,0,6.75,20.94,0,15
12/1/2024,DIS_XB915,ZONA_QE4958,6,NOCHE,0.05,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
12/1/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.05,6215.4054,5008.818,2160,691.7766,12.96,12.96,0,0,0,0
12/1/2024,DIS_XB915,ZONA_QE4958,6,NOCHE,0.05,9887.8644,0,2700,723.1356,0,0,13.5,41.88,0,30
12/1/2024,DIS_BI322,ZONA_RN4674,6,NOCHE,0.05,6215.4054,5008.818,2160,691.7766,12.96,12.96,0,0,0,0
12/2/2024,DIS_XB915,ZONA_AJ9770,3,DIA,0.03,4847.8122,0,1350,457.6878,0,0,6.75,20.94,0,15
12/2/2024,DIS_XB915,ZONA_LQ8263,3,DIA,0.03,4847.8122,0,1350,457.6878,0,0,6.75,20.94,0,15
12/2/2024,DIS_BI322,ZONA_JU9492,3,DIA,0.03,3047.2827,2504.409,1080,406.3083,6.48,6.48,0,0,0,0
12/2/2024,DIS_XB915,ZONA_QE4958,6,DIA,0.03,9695.6244,0,2700,915.3756,0,0,13.5,41.88,0,30
12/2/2024,DIS_MU573,ZONA_MJ6113,1.5,DIA,0.03,1523.64135,1252.2045,540,203.15415,3.24,3.24,0,0,0,0
12/2/2024,DIS_IO769,ZONA_PB2184,3,DIA,0.03,3652.5027,2465.136,630,411.2613,5.04,3.78,0,0,0,0
